Feature_ID	Domain	Phyla	Class	Order	Family	Genus	Species	Confidence
cf2a625547909cab32e5e208dd29cdad	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504723	 f__Aestuariivirgaceae	 g__Nordella	 s__Nordella sp011046735	0.999980675
c674a9a78fd9da4a0a8a81d795a9c098	d__Archaea	 p__Thermoproteota	 c__Nitrososphaeria_A	 o__Nitrososphaerales	 f__Nitrososphaeraceae	 g__Nitrosocosmicus	 s__Nitrosocosmicus hydrocola	0.863941355
e385a82aeac0a744105699190cfc84ff	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Bacillales_B_302584	 f__DSM-1321_301386	 g__Peribacillus_301373		0.867572216
4a2140e61cfc338da9553906a9ed60d5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.998688393
7c39ad081a428ca28a5cc21dd5c874bd	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501396	 f__Rhizobiaceae_A_499470	 g__Mesorhizobium_F_498388		0.999855997
f2aed719df9c518a4588d4692c737b46	d__Bacteria	 p__Nitrospirota_A_437815	 c__Nitrospiria	 o__Nitrospirales	 f__Nitrospiraceae	 g__Nitrospira_C	 s__	0.787493369
55a69da74e2418c3286c019eae30672d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597433	 f__SG8-39	 g__SCGC-AG-212-J23	 s__SCGC-AG-212-J23 sp005881595	0.999956303
b4f3a9d08bb5579581c919e967379bae	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales				1
77572d76a8c8859b7aade5581eb1c568	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501396	 f__Rhizobiaceae_A_499470	 g__Mesorhizobium_F_498388		0.998917706
ec4e718859741275dcb72b99482de727	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.996393036
2ec9af323acd4f7ff97d2251c3be13fa	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__UBA11358	 g__UBA11358	 s__	0.999999088
79d360be37eea4e43237b181b2d566e8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597441	 f__Methylophilaceae	 g__Methylotenera_A_557637	 s__	0.96704171
f793e78f1b09979befca375e23553dba	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__Chthoniobacter flavus	0.999923757
1f288a70f2e64750183d41541ea96be4	d__Archaea	 p__Thermoproteota	 c__Nitrososphaeria_A	 o__Nitrososphaerales	 f__Nitrososphaeraceae	 g__Nitrosocosmicus	 s__	0.932774934
2f63023140502b225dd8c4a47eba0584	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999			0.953445914
41b7521cb410f66d5fadd01ddfbc3d66	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	1
5df0e19dd9b71026714d9e70cc3f021f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.99878559
52505c0766530ba32e3357ad5e8d1a80	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__WHSN01 sp902826465	0.861968333
ef286f65e2cbe76702abd6535777ada7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Arenimonas_613591	 s__Arenimonas oryziterrae	0.998574765
a8a4477b911e7fa809cdd2aba347f1d4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria					1
9e445b9446e0db16325ae40c06609a48	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Aeromicrobium		0.999871362
c58804699df33f8d1ae2aff473b2b01b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Adhaeribacter	 s__Adhaeribacter terrae	0.90649333
dc8f96e77d9a2736e91df3c109e66984	d__Archaea	 p__Thermoproteota	 c__Nitrososphaeria_A	 o__Nitrososphaerales	 f__Nitrososphaeraceae	 g__UBA10452	 s__UBA10452 sp003176995	0.879692049
a024bdf61d57a12710decc00a8a0b46a	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Dermatophilaceae_390796	 g__Phycicoccus_A_390393	 s__	0.803471945
a6ca2ba73983d4a74ee4d8cfe3970919	d__Archaea	 p__Thermoproteota	 c__Nitrososphaeria_A	 o__Nitrososphaerales	 f__Nitrososphaeraceae	 g__Nitrososphaera		0.997052432
ac548297ae5c1838f4ff5644ec456514	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium acnes	0.994979253
883975e47eab3ef8a1f3956a5fc5079b	d__Bacteria	 p__Chloroflexota	 c__Dehalococcoidia					0.999999981
1ae807eaa911eb4fbbf338b5e7df573b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__VFJQ01	 s__VFJQ01 sp009885995	0.99899069
9f0c3a11a3ea8a7b762735f964980c46	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__GMQP-bins7	 s__GMQP-bins7 sp004366385	0.999928105
aa5d3df9e9e7788ec8895251080d9cf8	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__AG11	 s__	0.999999502
e8cfa4c5bdfd2fad37c8d7efd6e9a5d6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592524	 f__Burkholderiaceae_A_574758			0.999999966
fd930b8248b49a590a077680d40a254c	d__Bacteria							0.999999994
22df7fb7009e07ca021c57372cad626a	d__Bacteria	 p__Chloroflexota	 c__Limnocylindria	 o__Limnocylindrales	 f__CSP1-4	 g__GWC2-73-18	 s__	0.999400205
f2a9efdc7cd86959089768432a138d6e	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__AC-16	 s__AC-16 sp005884575	0.951968405
c1de0699289400af0fdb18e8a2c4f4f8	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Streptomycetales_400645	 f__Streptomycetaceae_400641	 g__Streptomyces_G_399870		0.999860122
d58948c566b2a2ca2fce09fc68d85a82	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Allosphingosinicella	 s__	0.904153513
ec9b13d62705e56f051b35c9cddd6a31	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Dermatophilaceae_390796			0.999999837
fb2afd27a9e7c79a79f8b235361625fa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592522	 f__Burkholderiaceae_A_592522			0.999999999
18fa53dd36830141d6b2785332fe6551	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA1547	 g__2011-GWC2-44-17	 s__2011-GWC2-44-17 sp004145215	0.886536722
aee6fd5b28c747dd53d906a10c54edfe	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Lysobacter_A_615995		0.997976226
a729de0e5220b7cf1ca69e4f7c4cd49d	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__	 s__	0.967175133
449cb10fd1fdf9ebe003c490834565b3	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Marmoricola_A_392027	 s__Marmoricola_A_392027 pocheonensis	0.760164485
7c3ff1f79e948d57b471f197528edd1a	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Akkermansiaceae	 g__Luteolibacter_776537	 s__Luteolibacter ambystomatis	0.999999991
e8e2eba26f0f2d091387b81102419b0b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265	 s__Sphingomonas palustris	0.974701556
7f4ca9c55f2ecac2389dfe8bd7241a8d	d__Bacteria	 p__Chloroflexota	 c__Limnocylindria	 o__Limnocylindrales	 f__CSP1-4	 g__GWC2-73-18	 s__	0.996769309
c815fb88d5d414ca5fa0e52944dc1eee	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae			0.999997265
0f2586d3a03c5c577d9d7f9c6f0e0b6c	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Blastocatellaceae_426820	 g__Tellurimicrobium	 s__Tellurimicrobium multivorans	0.997039747
7064d751db0c7f1a4007c5a92744af71	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae			0.999814015
09c5e4637f2ebfe80a9169b2b204df66	d__Bacteria	 p__Desulfobacterota_B	 c__Binatia	 o__UBA9968	 f__UBA9968	 g__	 s__	0.99992073
29c24aab6f3c467d814dcc0036d7d9b0	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.999797365
c58b9cb4040b1156f5f49dfec6867131	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__AG11	 s__AG11 sp003223455	0.99832909
481bae338fda5f12415d146ed98ea1fa	d__Bacteria	 p__Chloroflexota	 c__Limnocylindria	 o__Limnocylindrales	 f__CSP1-4	 g__GWC2-73-18	 s__	0.999986512
431ed7643c30574c1594edfc31a0aa61	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.998772898
e1320550e12054657e740dedd0e5e79b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265	 s__Sphingomicrobium piscis	0.998593252
91c514b105b37ea32aeefbc428ac76b1	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Caldilineales	 f__Caldilineaceae	 g__	 s__	0.999954797
2fe543437ace998a31b862d7c36867ea	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__	0.962472315
7033ac0193870528269ac1cf0a184669	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__J093	 g__	 s__	0.999962122
349f0ab34bec9959b6c48147f8a4b050	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__	0.998721438
b2aefa910bdea2ea89e1f9721078dce2	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__GWC2-71-9	 g__JABFSM01	 s__JABFSM01 sp009692115	0.999078234
ee49b2c458b7d8e54d794dac2230aaf1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501396	 f__Rhizobiaceae_A_499470	 g__Mesorhizobium_F_498388		0.904812116
c4b79737bd72c93130772a0cb5213855	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592522	 f__Burkholderiaceae_A_592522	 g__Ramlibacter_582307		0.709035254
f795a13026ca11a9e5007fbceb20bdc1	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__Gaiella	 s__Gaiella occulta	0.986179634
dce01db7d1a7fecb199534f67dc96e7e	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.994456303
d7277a321232101be9aaf1700b628128	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__AG11	 s__	0.999994221
4ffa98689316842c3e46e38d75cc228e	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__Gp7-AA6	 g__Gp7-AA6	 s__Gp7-AA6 sp003222385	1
f842f2308e785110999292842bb59f69	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales	 f__TK06			0.866725272
8288b331c399ffe8078d19354bf0f67e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__VFJQ01	 s__VFJQ01 sp009885995	0.999954665
e86213b522900cedbef6525d6ccd02d2	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__AG11	 s__	0.999999998
c51b36e990a0800431cbe41b05ca6d71	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__	0.734149185
0ff8521ae1d336a151940e9b0ae22608	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504721	 f__Methyloligellaceae	 g__Methyloceanibacter		0.865308662
4d2718a6cb2774d782d35b0fb3f43e58	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	1
22ff7822594d2b4f44277eff5294cbef	d__Bacteria	 p__Methylomirabilota	 c__Methylomirabilia	 o__Rokubacteriales	 f__CSP1-6	 g__GWA2-73-35	 s__GWA2-73-35 sp001788495	0.994435673
cff9aba92062844673452fa177a1592a	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Bacillales_D_310495	 f__Amphibacillaceae			0.998940697
46d037168cf341bfdb227f8803d21a7b	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665			0.794362003
f36450b7be58ed2bd0a80aa3a306ef3e	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__	 g__	 s__	0.999999873
0d7a6aa090ca7c1e5d12f57755507c53	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Brevibacteriaceae	 g__Brevibacterium		1
5885499f4696dbd5dc144fd890757f98	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__	0.977464068
b30df403ae1bdf86181489a909877f94	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.991500839
dd96606f22f83520866b8f28850d2f50	d__Bacteria	 p__Sumerlaeota	 c__Sumerlaeia	 o__Sumerlaeales	 f__Sumerlaeaceae	 g__HGW-BRC1-1	 s__HGW-BRC1-1 sp002842095	0.980872871
405e91e3b9c3e625f86a378d8fe3da0f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae			0.999999745
dc1e35f8beee0446b77de6d2361c7013	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__Gaiella	 s__	0.990237943
ac84a2e2977581e77fe69d9bab27a216	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485	 g__Variibacter	 s__	0.879111117
4da0682cd96d46be3e5bbdf7f320bcb9	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Pyrinomonadales	 f__Pyrinomonadaceae_426821	 g__OLB17_426821	 s__OLB17 sp001567505	0.999944322
0858896600edc74bddeba3df9eb2d7e6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__	0.966651408
63d0db67e1a70ca2992098f0b94519e3	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.999603832
568829204293c74189be4e620b58092a	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__UBA7656	 f__UBA7656	 g__QHVH01	 s__QHVH01 sp003222245	0.999999999
9caf0181bb03820abe0daf1fa2f17005	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5066	 f__	 g__	 s__	0.805182311
b0b7c0a04458cad34f0dc1db4b46a928	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__Gaiellaceae	 g__Palsa-739	 s__Palsa-739 sp003139545	0.790429696
0214dffdc5fa3f9885a2877f63f80e59	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.995343696
3401be6b9a0fd990b095ac699fa1ff58	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597439	 f__Usitatibacteraceae	 g__Usitatibacter	 s__Usitatibacter palustris	0.87938577
7098a9d7e39d98d72bb9a35ac6a9837a	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	0.999999968
0b105d1ac59bb8f1e6eb2458077b3dc0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.919769466
b29c5a68546675ccdd159c268cd07d8d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.999732764
32f2b4bd4df58097f6f60c50ed3553f9	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus		0.999448297
fbbbf8573ec4f09725dfe31a2bfc0dfe	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504723	 f__Aestuariivirgaceae	 g__Nordella	 s__	0.982747462
16d4a8155e2011c59220a342a49ca87c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265		0.982354589
0204865814c44d97ed4318259cc4f5ec	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Aggregatilineales				0.730477482
456fe6ddf3e2bd0a8e4ee44a69403abe	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__	 s__	1
40a9538175df1254bd60331d2f0cf1fc	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae			0.953061273
3af4d38e7d99a5ca946133b87c320cf8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_502138	 f__Devosiaceae			0.999999217
b29bb748b2946fb9743e51ca2f0b44cb	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Anaerolineales	 f__UBA6663	 g__SpSt-583	 s__SpSt-583 sp011367385	0.99997922
43ebae73b6fba481845d130cc4059495	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485	 g__Variibacter	 s__	0.716467941
e1bd8bca274c4b1222e356d712217441	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592524	 f__Burkholderiaceae_A_574758	 g__Pseudoduganella		0.999835854
597ee5fdbb72d52a95cddd2cf81c4ef6	d__Bacteria	 p__Chloroflexota						0.813764978
00404f5c3d46f04005ca301eca590fb3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas_L_486704		0.999948124
283b2c4df268635ad73e820f80448542	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.960045676
0a7a92f3e21034a53410cb01e5ba811d	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__OMJO01	 g__OMJO01	 s__OMJO01 sp900299395	0.98542301
12e43b71471810b979174778e02bbf7f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504721	 f__Hyphomicrobiaceae	 g__Hyphomicrobium_A	 s__Hyphomicrobium_A sp002279935	0.80431687
8d55c58478fd09316afd18f95a6baff5	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__	0.978853554
ca641333428b05c0ee24ba76732a5159	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__	 s__	1
c6116780d994bd7003ecf667bb205f45	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265	 s__Sphingomicrobium sinipercae	0.936288139
f657ad39b37e25354c76e09eff4652b0	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.999879797
f00fe81df73bc219c08a461907ab2ce1	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Mycobacterium		0.999997996
64b4bdd43ba99f364d8f036b2780766b	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Streptococcus		1
4ef5af356668f0bb8c059cb4f7fe1e8c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomicrobium_483265	 s__Sphingomicrobium lutea	0.888744752
df60ba91864ca0fccad621f2b94776ca	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01	 s__WHSN01 sp902826465	0.99908917
750661a1b21a1c079317ec3122ed559a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Steroidobacterales	 f__Steroidobacteraceae	 g__	 s__	0.999996378
a62a2c137749da0b410ed30e36114bcc	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__WHSN01		0.901899814
fe254a42aa086817dc2e1952ca8c7045	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Dermatophilaceae_390796	 g__Pedococcus		0.930029326
2d6844beeb071857ad2269a1c6190b97	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597441	 f__Methylophilaceae			0.999999994
185f4b33cdaf8bc34585e00627fbbe9a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__AKYH767	 f__B-17BO	 g__UBA2475	 s__UBA2475 sp002319075	1
1760e04b278ad9ba2792a88d8b5d85de	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae_405341	 g__Solirubrobacter		0.998949228
da929655c7d6f91ea19228822c2d1267	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Dermatophilaceae_390796			0.999999174
d0dbf4b847331de6324ecf0dde4ee8da	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium_485351		0.921887514
4799b72312775e602d91e25b61777f29	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides_A_392796		0.991307814
682c157f3e62293970ae5a1bb731ea26	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.999627753
53d5a33e2c05990dcb2229df442bc735	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__	 s__	0.999785607
5bbcc4e86ffb93c7a6cd2a69637e3bc8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales_616009	 f__Xanthomonadaceae_616009	 g__Arenimonas_613591	 s__Arenimonas daechungensis	0.7798691
b4ca8018aa60cbefb5f91b5c76ee28d6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Marinilabiliaceae	 g__JC017	 s__JC017 sp004296775	0.998948321
0e9c597e40b11222a52e103e3a3b5beb	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Geodermatophilaceae	 g__Blastococcus		0.99922402
778ad355e264684786f814a395126db5	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5704	 f__UBA5704	 g__	 s__	0.999338251
26bf298f39cd0598c3c0b27dc8465b33	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__AG11	 s__	0.999966435
183b3d91423a443d9099dc0abf980e98	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999			0.995756851
c703fa941a059015df43bd49ee4c3783	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__VFJQ01	 s__VFJQ01 sp009885995	0.948470251
c68b9af6188505e32d0a4de55a162a28	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485	 g__Pseudolabrys_502538	 s__Pseudolabrys sp001426945	0.998646126
e3f10cadb5ba516c9810dad33fcd9ab6	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Mycobacteriales	 f__Mycobacteriaceae	 g__Mycobacterium		0.999996191
07638cb4ea754c90440a502a1a0f4ec2	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Akkermansiaceae	 g__Luteolibacter_776538	 s__Luteolibacter gellanilyticus	0.921869456
a59a4bae99a9a80bd5b145026bb33e86	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae_405336	 g__F1-60-MAGs163		0.901178047
4e0f59bfadabfa859302eedaed863298	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592522	 f__Burkholderiaceae_A_592522			0.999998162
